Date,Portfolio Value
2012-08-15,5048.619525018215
2012-08-16,5081.343132214488
2012-08-17,5090.96494681412
2012-08-20,5089.599497023124
2012-08-21,5063.499032875057
2012-08-22,5051.6796155947995
2012-08-23,5007.462786062854
2012-08-24,5046.007718424029
2012-08-27,5033.237429772587
2012-08-28,5024.923391001304
2012-08-29,5026.645370743212
2012-08-30,4985.699478807141
2012-08-31,5020.263784226875
2012-09-04,4999.210166316728
2012-09-05,5003.6357066843075
2012-09-06,5097.407577849363
2012-09-07,5103.021801057485
2012-09-10,5082.9460189685915
2012-09-11,5109.434097086401
2012-09-12,5113.264921527458
2012-09-13,5192.460634898949
2012-09-14,5212.981330413982
2012-09-17,5197.537816143196
2012-09-18,5201.963356510776
2012-09-19,5207.071621773853
2012-09-20,5214.346405698727
2012-09-21,5207.650608437835
2012-09-24,5199.769873398911
2012-09-25,5160.895001030641
2012-09-26,5144.005892631155
2012-09-27,5171.793881946042
2012-09-28,5153.064075323094
2012-10-01,5182.969148474651
2012-10-02,5170.409706842499
2012-10-03,5175.107513254525
2012-10-04,5206.074686133801
2012-10-05,5219.416471324206
2012-10-08,5209.253869698189
2012-10-09,5167.02342132133
2012-10-10,5117.721171407616
2012-10-11,5110.595815476875
2012-10-12,5111.53919672304
2012-10-15,5148.11722225418
2012-10-16,5197.031858198151
2012-10-17,5199.033594109525
2012-10-18,5195.942794020363
2012-10-19,5117.161284562432
2012-10-22,5118.073956296019
2012-10-23,5024.746998557102
2012-10-24,5015.086609813621
2012-10-25,5025.18779241448
2012-10-26,5026.541632511697
2012-10-31,5022.419067701143
2012-11-01,5074.635725259817
2012-11-02,5021.153611079153
2012-11-05,5028.547487991831
2012-11-06,5079.643997353888
2012-11-07,4959.629724171652
2012-11-08,4913.069609027458
2012-11-09,4914.630176575203
2012-11-12,4914.511458093649
2012-11-13,4891.923488073324
2012-11-14,4820.889014922725
2012-11-15,4809.932460044677
2012-11-16,4827.5462380397685
2012-11-19,4907.179000206128
2012-11-20,4904.321892017564
2012-11-21,4922.875306196311
2012-11-23,4989.082019265799
2012-11-26,4972.913835399409
2012-11-27,4938.690705174298
2012-11-28,4979.717115954326
2012-11-29,4993.7951804341155
2012-11-30,4995.237029500307
2012-12-03,4972.234855566421
2012-12-04,4966.935217609104
2012-12-05,4998.654024534054
2012-12-06,5013.821153191632
2012-12-07,5044.918654246241
2012-12-10,5050.575196660722
2012-12-11,5080.702726525348
2012-12-12,5079.555988384913
2012-12-13,5050.897272036546
2012-12-14,5037.202701957739
2012-12-17,5075.6978249875365
2012-12-18,5120.018392750997
2012-12-19,5082.0561921163135
2012-12-20,5104.969982574973
2012-12-21,5058.6132243250495
2012-12-24,5038.705970049087
2012-12-26,5029.371776250191
2012-12-27,5022.361393738495
2012-12-28,4961.692879108184
2012-12-31,5025.364184858682
2013-01-02,5143.637752986462
2013-01-03,5135.5117163531595
2013-01-04,5152.327796033709
2013-01-07,5132.800291096219
2013-01-08,5111.53919672304
2013-01-09,5135.1855214085745
2013-01-10,5166.137339531561
2013-01-11,5172.737263192207
2013-01-14,5179.981712110753
2013-01-15,5190.554398081569
2013-01-16,5181.481235139591
2013-01-17,5213.997365872833
2013-01-18,5234.583599981784
2013-01-22,5258.555745105652
2013-01-23,5284.295934240297
2013-01-24,5301.936676685457
2013-01-25,5329.030705917318
2013-01-28,5323.642309978524
2013-01-29,5351.441908987191
2013-01-30,5334.5681553439945
2013-01-31,5315.454854320064
2013-02-01,5372.6760389103
2013-02-04,5322.932995139208
2013-02-05,5360.983204742866
2013-02-06,5363.751929456204
2013-02-07,5347.46502710826
2013-02-08,5366.225543243787
2013-02-11,5357.892404653704
2013-02-12,5376.093033944047
2013-02-13,5362.367754352661
2013-02-14,5358.716692912064
2013-02-15,5361.926585989032
2013-02-19,5382.600829066958
2013-02-20,5341.133624429552
2013-02-21,5323.1400970959885
2013-02-22,5369.140325394999
2013-02-25,5286.151987220049
2013-02-26,5330.621982977642
2013-02-27,5397.825631687183
2013-02-28,5389.818313535435
2013-03-01,5403.305781657463
2013-03-04,5417.939987919926
2013-03-05,5466.240808118576
2013-03-06,5482.5280849727715
2013-03-07,5495.279273805415
2013-03-08,5521.195855384261
2013-03-11,5540.454839339814
2013-03-12,5541.516939067533
2013-03-13,5543.519049485159
2013-03-14,5575.678650267487
2013-03-15,5566.080055055415
2013-03-18,5542.283927869496
2013-03-19,5543.726151441939
2013-03-20,5565.167383321828
2013-03-21,5530.560758695735
2013-03-22,5565.282356740872
2013-03-25,5540.631231784016
2013-03-26,5583.544405056374
2013-03-27,5570.701087685994
2013-03-28,5590.788479468668
2013-04-01,5588.606231544331
2013-04-02,5622.798652256864
2013-04-03,5579.977607522243
2013-04-04,5601.361539945735
2013-04-05,5585.69182389937
2013-04-08,5604.187938621721
2013-04-09,5627.189738049356
2013-04-10,5676.576251869535
2013-04-11,5700.6978249875365
2013-04-12,5700.667115474957
2013-04-15,5598.711533713951
2013-04-16,5659.142611381155
2013-04-17,5606.147355326737
2013-04-18,5574.911661465523
2013-04-19,5578.888543344454
2013-04-22,5586.428103188756
2013-04-23,5644.8304804945155
2013-04-24,5628.278802227143
2013-04-25,5637.674415051196
2013-04-26,5642.180474262732
2013-04-29,5682.907654548243
2013-04-30,5690.980136787659
2013-05-01,5637.7320890138435
2013-05-02,5687.8279176733395
2013-05-03,5742.42980554437
2013-05-06,5740.485369089392
2013-05-07,5773.9684749626085
2013-05-08,5792.728991098136
2013-05-09,5784.1003670760465
2013-05-10,5797.856356180012
2013-05-13,5787.574661566191
2013-05-14,5834.963184537505
2013-05-15,5858.141750915593
2013-05-16,5841.854474061397
2013-05-17,5888.326580236616
2013-05-20,5880.994122349094
2013-05-21,5901.05080461919
2013-05-22,5870.213959915247
2013-05-23,5865.355115815309
2013-05-24,5868.653017861251
2013-05-28,5909.414652721851
2013-05-29,5868.538044442207
2013-05-30,5876.87155753854
2013-05-31,5796.736582489645
2013-06-03,5849.835202269328
2013-06-04,5820.501625656734
2013-06-05,5737.302440462494
2013-06-06,5767.993602234813
2013-06-07,5847.568690438526
2013-06-10,5843.913883935419
2013-06-11,5799.209821770977
2013-06-12,5750.586926196502
2013-06-13,5819.941738811551
2013-06-14,5779.3295319450835
2013-06-17,5821.387332940251
2013-06-18,5874.455617713606
2013-06-19,5795.440416355077
2013-06-20,5659.7332077389165
2013-06-21,5675.487187691747
2013-06-24,5621.859016073208
2013-06-25,5660.496076972119
2013-06-26,5717.955073031715
2013-06-27,5761.8078824877275
2013-06-28,5717.747971074935
2013-07-01,5742.813299945352
2013-07-02,5726.4956880848285
2013-07-03,5747.956019783517
2013-07-05,5804.5098342345445
2013-07-08,5838.583536465523
2013-07-09,5867.594663196042
2013-07-10,5864.266051637521
2013-07-11,5929.176224066191
2013-07-12,5930.472390200759
2013-07-15,5938.126923464105
2013-07-16,5925.697810007286
2013-07-17,5932.857620513115
2013-07-18,5962.778048420962
2013-07-19,5960.9373501975
2013-07-22,5961.631310280526
2013-07-23,5970.141215821061
2013-07-24,5960.362108596027
2013-07-25,5965.489473677902
2013-07-26,5966.724220787313
2013-07-29,5952.588482344876
2013-07-30,5952.059305012272
2013-07-31,5943.986822772856
2013-08-01,5993.25798866774
2013-08-02,6004.893523378777
2013-08-05,5987.16439745839
2013-08-06,5951.349990172956
2013-08-07,5932.9152944757625
2013-08-08,5943.5190644654085
2013-08-09,5915.596627406427
2013-08-12,5913.3608250882035
2013-08-13,5925.3757346314615
2013-08-14,5881.906794082681
2013-08-15,5795.440416355077
2013-08-16,5783.6591987124175
2013-08-19,5756.534834474229
2013-08-20,5753.56275286662
2013-08-21,5713.126938444355
2013-08-22,5738.5105976280865
2013-08-23,5756.446450999003
2013-08-26,5731.883709517372
2013-08-27,5666.563078237651
2013-08-28,5685.116492416398
2013-08-29,5691.421305151288
2013-08-30,5679.670797021206
2013-09-03,5688.740589406925
2013-09-04,5725.905091727067
2013-09-05,5728.440124539807
2013-09-06,5722.695198650099
2013-09-09,5776.622226256903
2013-09-10,5825.686290195006
2013-09-11,5877.665136284322
2013-09-12,5867.709636615086
2013-09-13,5896.632754376629
2013-09-16,5942.161479305683
2013-09-17,5955.564683521246
2013-09-18,6012.018879309518
2013-09-19,5996.529300769865
2013-09-20,5925.4064441440405
2013-09-23,5906.342952451488
2013-09-24,5880.729346429667
2013-09-25,5857.2096048569565
2013-09-26,5878.317151667242
2013-09-27,5851.449698717211
2013-09-30,5802.143703740988
2013-10-01,5825.931966295636
2013-10-02,5803.4743244506435
2013-10-03,5751.06629419773
2013-10-04,5780.25006830994
2013-10-07,5727.964501601089
2013-10-08,5666.7166258005445
2013-10-09,5676.860127607762
2013-10-10,5800.763273699954
2013-10-11,5843.346506965217
2013-10-14,5867.947448084445
2013-10-15,5816.846819153628
2013-10-16,5895.777756605691
2013-10-17,5894.941858653551
2013-10-18,5905.679701881039
2013-10-21,5902.8225936924755
2013-10-22,5931.761066210308
2013-10-23,5910.9257854444695
2013-10-24,5947.695183669849
2013-10-25,5971.115306579804
2013-10-28,5970.597364434729
2013-10-29,6013.326280631615
2013-10-30,5989.706920396149
2013-10-31,5961.708084061972
2013-11-01,5988.475918349248
2013-11-04,5997.515001222388
2013-11-05,5989.499818439369
2013-11-06,6038.84026799068
2013-11-07,5980.204198784322
2013-11-08,6044.554484367809
2013-11-11,6052.730330332489
2013-11-12,6040.293726750651
2013-11-13,6067.506474464066
2013-11-14,6088.44137389266
2013-11-15,6121.22265505158
2013-11-18,6126.714040209387
2013-11-19,6123.266710169312
2013-11-20,6097.875560860561
2013-11-21,6139.741614655238
2013-11-22,6160.749168296517
2013-11-25,6163.729114535397
2013-11-26,6163.828733198151
2013-11-27,6173.235955715983
2013-11-29,6169.048226817763
2013-12-02,6139.27348184154
2013-12-03,6103.167708692859
2013-12-04,6093.637648124712
2013-12-05,6067.460410195198
2013-12-06,6143.657077509011
2013-12-09,6145.701132626745
2013-12-10,6125.6058762128005
2013-12-11,6075.905151648067
2013-12-12,6035.9831598021165
2013-12-13,6042.092480274006
2013-12-16,6091.643776844608
2013-12-17,6088.073234247967
2013-12-18,6200.325865379084
2013-12-19,6204.586622996241
2013-12-20,6220.716232718783
2013-12-23,6248.891836003413
2013-12-24,6273.028763877704
2013-12-26,6319.942038416551
2013-12-27,6319.378032002607
2013-12-30,6329.302447653014
2013-12-31,6357.056356899064
2014-01-02,6305.165519778723
2014-01-03,6316.149039106841
2014-01-06,6298.93373576277
2014-01-07,6339.522723241677
2014-01-08,6313.368704699724
2014-01-09,6306.473295607071
2014-01-10,6303.516943262003
2014-01-13,6234.829126279912
2014-01-14,6279.283767281216
2014-01-15,6320.731497593572
2014-01-16,6295.831325979828
2014-01-17,6311.76581794562
2014-01-21,6294.845625527304
2014-01-22,6279.0841554494555
2014-01-23,6211.592885939177
2014-01-24,6089.549912395498
2014-01-27,6073.73825848002
2014-01-28,6108.513410919044
2014-01-29,6035.737858207738
2014-01-30,6077.853333165554
2014-01-31,6020.420927049777
2014-02-03,5895.382652510929
2014-02-04,5923.163151700797
2014-02-05,5921.241934633379
2014-02-06,5993.453855436992
2014-02-07,6056.941278618269
2014-02-10,6059.8980054695885
2014-02-11,6133.904560227796
2014-02-12,6122.081772391279
2014-02-13,6146.490966310016
2014-02-14,6195.117981453252
2014-02-18,6185.918235398451
2014-02-19,6151.464783828999
2014-02-20,6187.003554513729
2014-02-21,6175.525312428094
2014-02-24,6215.347311105039
2014-02-25,6204.809079709311
2014-02-26,6211.999599727718
2014-02-27,6240.470313938104
2014-02-28,6259.284384467518
2014-03-03,6200.3490847666435
2014-03-04,6287.728508734084
2014-03-05,6274.037309211535
2014-03-06,6297.703108222119
2014-03-07,6309.5262705648865
2014-03-10,6296.471731668968
2014-03-11,6270.612824052769
2014-03-12,6266.329221554302
2014-03-13,6177.668986208582
2014-03-14,6161.0944630599015
2014-03-17,6230.717796656887
2014-03-18,6264.837563156734
2014-03-19,6221.111336813545
2014-03-20,6262.866162251687
2014-03-21,6252.020835730173
2014-03-24,6242.0196462983195
2014-03-25,6276.990291000345
2014-03-26,6239.066664509511
2014-03-27,6237.241321042337
2014-03-28,6259.8019521063425
2014-03-31,6311.420523182236
2014-04-01,6340.163128930817
2014-04-02,6355.652707470471
2014-04-03,6355.48043459503
2014-04-04,6294.182749463107
2014-04-07,6230.200229018063
2014-04-08,6234.138536753144
2014-04-09,6303.566378087129
2014-04-10,6201.188727781293
2014-04-11,6146.168890934192
2014-04-14,6202.347075615508
2014-04-15,6236.600540846947
2014-04-16,6298.837862162524
2014-04-17,6292.582858759011
2014-04-21,6308.1952753489795
2014-04-22,6333.16810117541
2014-04-23,6328.290531762923
2014-04-24,6328.290531762923
2014-04-25,6274.528286906542
2014-04-28,6307.999783085979
2014-04-29,6341.221483596027
2014-04-30,6358.659243653167
2014-05-01,6350.233602019098
2014-05-02,6332.601098711459
2014-05-05,6339.373669753796
2014-05-06,6289.699160626629
2014-05-07,6334.767242867004
2014-05-08,6347.204595461343
2014-05-09,6359.617979655622
2014-05-12,6402.6195364032055
2014-05-13,6410.27744022281
2014-05-14,6371.364742723194
2014-05-15,6307.259758734084
2014-05-16,6324.325259577772
2014-05-19,6332.205620110446
2014-05-20,6279.456040156657
2014-05-21,6340.33615081876
2014-05-22,6344.178584953596
2014-05-23,6368.411386428133
2014-05-27,6394.9608835711
2014-05-28,6378.731280679552
2014-05-29,6403.873383331415
2014-05-30,6410.941065299508
2014-06-02,6421.088686675486
2014-06-03,6412.923701392085
2014-06-04,6418.748771619496
2014-06-05,6456.553679628777
2014-06-06,6490.366351002837
2014-06-09,6497.583835471314
2014-06-10,6498.665409524083
2014-06-11,6459.534000373907
2014-06-12,6417.467960241218
2014-06-13,6433.402452207009
2014-06-16,6435.423287937183
2014-06-17,6445.961893839162
2014-06-18,6483.5937799605
2014-06-19,6489.28552596257
2014-06-20,6499.110322950222
2014-06-23,6495.344288090581
2014-06-24,6449.659019548627
2014-06-25,6468.5955536221045
2014-06-26,6460.396862776116
2014-06-27,6462.58622631922
2014-06-30,6452.906737756941
2014-07-01,6502.558027496548
2014-07-02,6510.29307960385
2014-07-03,6545.58205461919
2014-07-07,6528.689575663445
2014-07-08,6483.5937799605
2014-07-09,6513.886092575548
2014-07-10,6486.834757056296
2014-07-11,6497.856476022012
2014-07-14,6540.658046431584
2014-07-15,6542.675137099248
2014-07-16,6572.403443300353
2014-07-17,6510.51179125441
2014-07-18,6557.823165938027
2014-07-21,6539.243161815462
2014-07-22,6562.946411451142
2014-07-23,6552.627266212226
2014-07-24,6551.541947096947
2014-07-25,6504.283752300966
2014-07-28,6512.728119247584
2014-07-29,6485.69925410339
2014-07-30,6473.523306872219
2014-07-31,6351.933111385948
2014-08-01,6325.114718754793
2014-08-04,6354.225838654318
2014-08-05,6300.610025742061
2014-08-06,6305.928763518177
2014-08-07,6277.139718994477
2014-08-08,6348.339349401748
2014-08-11,6354.494734142506
2014-08-12,6350.874007708237
2014-08-13,6385.872365872833
2014-08-14,6409.564380320984
2014-08-15,6390.1327489837395
2014-08-18,6457.56259946886
2014-08-19,6488.5679719857335
2014-08-20,6511.401618106688
2014-08-21,6534.549100465945
2014-08-22,6519.872949503374
2014-08-25,6548.883701727642
2014-08-26,6560.323369669428
2014-08-27,6566.194878671959
2014-08-28,6549.919586017793
2014-08-29,6557.159540861328
2014-09-02,6545.313908143503
2014-09-03,6549.424488754026
2014-09-04,6546.088387070486
2014-09-05,6572.0813679245275
2014-09-08,6562.133732886562
2014-09-09,6524.7235544657915
2014-09-10,6545.755076507133
2014-09-11,6538.196042337781
2014-09-12,6514.6148817399135
2014-09-15,6531.347072020248
2014-09-16,6570.014842431738
2014-09-17,6579.555763681163
2014-09-18,6621.41058228831
2014-09-19,6626.68363030181
2014-09-22,6585.626510009203
2014-09-23,6540.830319307025
2014-09-24,6599.961860283402
2014-09-25,6498.6197197614665
2014-09-26,6562.797357963261
2014-09-29,6546.717557572097
2014-09-30,6535.856876294293
2014-10-01,6444.512554647952
2014-10-02,6443.108905219358
2014-10-03,6523.120667711689
2014-10-06,6516.302406906734
2014-10-07,6411.792692514189
2014-10-08,6517.188488696502
2014-10-09,6388.729099555146
2014-10-10,6344.569569479598
2014-10-13,6259.03908287314
2014-10-14,6256.784180736117
2014-10-15,6190.267001984583
2014-10-16,6180.87138916053
2014-10-17,6281.795580706396
2014-10-20,6289.181592987805
2014-10-21,6371.686818099018
2014-10-22,6312.82417261083
2014-10-23,6395.881419935956
2014-10-24,6444.780701123638
2014-10-27,6449.585616323438
2014-10-28,6521.609909495321
2014-10-29,6509.553055251956
2014-10-30,6594.347262569028
2014-10-31,6669.166870398067
2014-11-03,6659.8558959867305
2014-11-04,6666.605247641509
2014-11-05,6705.219089152861
2014-11-06,6732.041226846525
2014-11-07,6739.503638403129
2014-11-10,6754.770760229712
2014-11-11,6755.215673655852
2014-11-12,6754.179789365699
2014-11-13,6769.745767180549
2014-11-14,6762.824142650329
2014-11-17,6767.813314925602
2014-11-18,6783.18005541494
2014-11-19,6782.378612037889
2014-11-20,6795.137290995551
2014-11-21,6830.058500872449
2014-11-24,6833.065037055146
2014-11-25,6831.929534102239
2014-11-26,6836.842307102316
2014-11-28,6837.030309240297
2014-12-01,6817.303566977297
2014-12-02,6856.707616678171
2014-12-03,6869.389147348135
2014-12-04,6864.587977210845
2014-12-05,6887.095053880963
2014-12-08,6846.3263034015945
2014-12-09,6826.66023115125
2014-12-10,6723.865006375594
2014-12-11,6748.09780785013
2014-12-12,6627.10157927788
2014-12-15,6588.755884242215
2014-12-16,6545.815746519788
2014-12-17,6656.262134002531
2014-12-18,6817.8211346161215
2014-12-19,6828.041410204785
2014-12-22,6887.344475044101
2014-12-23,6912.16824738265
2014-12-24,6914.484943051081
2014-12-26,6923.497061474152
2014-12-29,6917.560388383954
2014-12-30,6896.406777304801
2014-12-31,6835.047673147722
2015-01-02,6838.85190764496
2015-01-05,6711.784932744669
2015-01-06,6661.926915554533
2015-01-07,6743.564784188526
2015-01-08,6867.5675489434725
2015-01-09,6802.181753576085
2015-01-12,6765.163308693817
2015-01-13,6754.747540842153
2015-01-14,6683.19138048397
2015-01-15,6642.395665554533
2015-01-16,6715.5891672419075
2015-01-20,6716.992816670501
2015-01-21,6731.967823621338
2015-01-22,6831.5617689637975
2015-01-23,6777.343000987497
2015-01-26,6779.6821670309855
2015-01-27,6667.898043219819
2015-01-28,6592.793810640052
2015-01-29,6679.264307936416
2015-01-30,6582.6619185266145
2015-02-02,6657.861275694125
2015-02-03,6774.965635306412
2015-02-04,6777.50403867541
2015-02-05,6858.751671795904
2015-02-06,6835.515056948918
2015-02-09,6799.053128355576
2015-02-10,6852.569322605077
2015-02-11,6850.030919236079
2015-02-12,6892.307431881806
2015-02-13,6910.319684527918
2015-02-17,6921.145911230633
2015-02-18,6914.346375738226
2015-02-19,6897.441912582451
2015-02-20,6956.756961621797
2015-02-23,6947.706643561129
2015-02-24,6983.1222016892925
2015-02-25,6989.020675141893
2015-02-26,6985.128057169427
2015-02-27,6953.788625076699
2015-03-02,7013.587536192284
2015-03-03,6980.890144433578
2015-03-04,6940.059974929053
2015-03-05,6954.947347417165
2015-03-06,6847.974879918315
2015-03-09,6901.25813127972
2015-03-10,6773.638385153014
2015-03-11,6763.073563813467
2015-03-12,6862.716943981055
2015-03-13,6806.761216012808
2015-03-16,6894.239884136754
2015-03-17,6845.022272635757
2015-03-18,6932.11744635872
2015-03-19,6887.187182418699
2015-03-20,6951.852427759241
2015-03-23,6947.399548435343
2015-03-24,6907.171584982359
2015-03-25,6794.960524045098
2015-03-26,6779.502404030526
2015-03-27,6792.705996414327
2015-03-30,6893.814445035665
2015-03-31,6817.0421616141275
2015-04-01,6787.152817725111
2015-04-02,6812.103173176483
2015-04-06,6857.205709991947
2015-04-07,6855.123455236616
2015-04-08,6865.512258638211
2015-04-09,6887.072583505906
2015-04-10,6925.00781969052
2015-04-13,6894.09382669888
2015-04-14,6916.973162582451
2015-04-15,6946.084282481976
2015-04-16,6943.4612407002605
2015-04-17,6836.286539825893
2015-04-20,6916.294557255714
2015-04-21,6883.567204996932
2015-04-22,6917.575368633992
2015-04-23,6925.406294341539
2015-04-24,6933.632698650099
2015-04-27,6917.4607697211995
2015-04-28,6945.137530679552
2015-04-29,6916.5245040938025
2015-04-30,6841.739350839853
2015-05-01,6912.126302682543
2015-05-04,6929.897373303037
2015-05-05,6875.364020075932
2015-05-06,6842.2996121912865
2015-05-07,6873.776862584368
2015-05-08,6976.188592959043
2015-05-11,6943.231293862172
2015-05-12,6929.065220413407
2015-05-13,6926.0968838683075
2015-05-14,6999.631935256557
2015-05-15,7007.424661326507
2015-05-18,7017.518353802347
2015-05-19,7022.69927327811
2015-05-20,7012.348669514112
2015-05-21,7012.478997689445
2015-05-22,6991.877408824205
2015-05-26,6918.829215562202
2015-05-27,6965.405059968936
2015-05-28,6951.265201957738
2015-05-29,6906.994818031906
2015-06-01,6918.380557073554
2015-06-02,6907.477931095643
2015-06-03,6932.1481558712985
2015-06-04,6866.689706291225
2015-06-05,6845.16833007363
2015-06-08,6813.372749367234
2015-06-09,6812.409519289768
2015-06-10,6903.052765234314
2015-06-11,6917.997062672572
2015-06-12,6864.104864147108
2015-06-15,6822.814051953904
2015-06-16,6866.268012252645
2015-06-17,6878.255957345835
2015-06-18,6947.323149160146
2015-06-19,6909.01565376208
2015-06-22,6948.833907376515
2015-06-23,6958.149375862862
2015-06-24,6889.887372488111
2015-06-25,6860.852651863783
2015-06-26,6882.451176369074
2015-06-29,6748.10155291264
2015-06-30,6756.9833431603765
2015-07-01,6810.059118058751
2015-07-02,6799.397674106458
2015-07-06,6781.553949273278
2015-07-07,6817.345511677404
2015-07-08,6717.065470883187
2015-07-09,6729.79718539078
2015-07-10,6811.017854061205
2015-07-13,6894.339502799508
2015-07-14,6923.446877636524
2015-07-15,6922.139101808176
2015-07-16,6949.014419389477
2015-07-17,6936.052009031293
2015-07-20,6941.405950394998
2015-07-21,6871.947025042184
2015-07-22,6845.77353217518
2015-07-23,6800.092008695735
2015-07-24,6737.432618835327
2015-07-27,6688.3685548972235
2015-07-28,6761.109653033441
2015-07-29,6807.55891432735
2015-07-30,6805.484149697039
2015-07-31,6783.962024466942
2015-08-03,6748.810867751956
2015-08-04,6730.591138642812
2015-08-05,6726.672305232781
2015-08-06,6680.376591501764
2015-08-07,6662.594285693741
2015-08-10,6755.319037381117
2015-08-11,6673.891641260162
2015-08-12,6673.765058147338
2015-08-13,6675.966405890474
2015-08-14,6702.485193520862
2015-08-17,6728.478174374904
2015-08-18,6715.500783766682
2015-08-19,6653.140998907041
2015-08-20,6515.834274093036
2015-08-21,6312.2219665592875
2015-08-24,6086.573711219128
2015-08-25,6007.99218809921
2015-08-26,6245.401812250729
2015-08-27,6387.010864875748
2015-08-28,6382.501060601702
2015-08-31,6338.406694613821
2015-09-01,6158.287164202715
2015-09-02,6270.662633384146
2015-09-03,6279.628687538349
2015-09-04,6175.172527539691
2015-09-08,6324.850317341617
2015-09-09,6233.153210806872
2015-09-10,6262.6171155947995
2015-09-11,6301.997945908114
2015-09-14,6278.171483715869
2015-09-15,6365.94938233433
2015-09-16,6419.676798109373
2015-09-17,6394.669517707854
2015-09-18,6283.39472239799
2015-09-21,6331.565214421306
2015-09-22,6262.643705538618
2015-09-23,6243.246528776461
2015-09-24,6213.115628355576
2015-09-25,6256.584568904356
2015-09-28,6136.635085303536
2015-09-29,6154.751450687413
2015-09-30,6245.091346568684
2015-10-01,6240.224637837475
2015-10-02,6317.061336334176
2015-10-05,6433.666853620187
2015-10-06,6438.943646696195
2015-10-07,6485.768163253566
2015-10-08,6538.867157539499
2015-10-09,6551.806348510124
2015-10-12,6569.972148719128
2015-10-13,6550.809412870071
2015-10-14,6490.546863015799
2015-10-15,6573.765148028839
2015-10-16,6602.228372114204
2015-10-19,6607.815256366007
2015-10-20,6602.665046402823
2015-10-21,6584.065567955207
2015-10-22,6706.994997794906
2015-10-23,6767.41034619957
2015-10-26,6758.341302826353
2015-10-27,6742.379846410492
2015-10-28,6818.346192379966
2015-10-29,6809.25018455668
2015-10-30,6773.868331991102
2015-11-02,6837.229546565807
2015-11-03,6871.510350753566
2015-11-04,6852.1169190539185
2015-11-05,6850.5252674873445
2015-11-06,6868.511304695889
2015-11-09,6799.539986481822
2015-11-10,6810.174465984046
2015-11-11,6788.702524591578
2015-11-12,6691.237272779567
2015-11-13,6613.453073467939
2015-11-16,6704.636357426369
2015-11-17,6707.125325970241
2015-11-18,6802.10160923838
2015-11-19,6800.41033900905
2015-11-20,6835.331548885948
2015-11-23,6823.393038617885
2015-11-24,6830.87492449954
2015-11-25,6831.335567188218
2015-11-27,6831.335567188218
2015-11-30,6795.490075883954
2015-12-01,6860.08191799931
2015-12-02,6799.232891356036
2015-12-03,6702.588557246127
2015-12-04,6844.4665053593335
2015-12-07,6799.5512216693505
2015-12-08,6737.229636447308
2015-12-09,6708.19940989799
2015-12-10,6739.818223653934
2015-12-11,6621.111726300046
2015-12-14,6660.7225034514495
2015-12-15,6720.704922630004
2015-12-16,6806.676577600092
2015-12-17,6709.556620551464
2015-12-18,6568.70332154088
2015-12-21,6615.899348299202
2015-12-22,6679.425345624329
2015-12-23,6750.502137981285
2015-12-24,6731.158890119266
2015-12-28,6721.993224133303
2015-12-29,6795.896789672495
2015-12-30,6750.985251045022
2015-12-31,6682.401172294447
2016-01-04,6576.522263048397
2016-01-05,6580.25009827044
2016-01-06,6483.551835260392
2016-01-07,6333.064737450145
2016-01-08,6268.772125829306
2016-01-11,6288.759898949225
2016-01-12,6333.878165027228
2016-01-13,6193.975362881577
2016-01-14,6281.273893498811
2016-01-15,6131.339192408728
2016-01-19,6142.053816248657
2016-01-20,6046.456601616428
2016-01-21,6090.918732742752
2016-01-22,6171.770887262233
2016-01-25,6091.8928235014955
2016-01-26,6200.042364147108
2016-01-27,6114.611121697154
2016-01-28,6162.616830970049
2016-01-29,6314.734154490719
2016-02-01,6308.168310898911
2016-02-02,6194.792161014918
2016-02-03,6265.017700663445
2016-02-04,6295.666543229406
2016-02-05,6214.5151582154085
2016-02-08,6146.283864353236
2016-02-09,6141.425020253298
2016-02-10,6103.213772961727
2016-02-11,6005.591228524313
2016-02-12,6125.878142257247
2016-02-16,6211.232610925755
2016-02-17,6309.951709665976
2016-02-18,6294.458386063813
2016-02-19,6286.236475830265
2016-02-22,6373.930110542261
2016-02-23,6301.495358519328
2016-02-24,6321.901455121568
2016-02-25,6403.316867042491
2016-02-26,6381.335597148719
2016-02-29,6333.985273815002
2016-03-01,6467.663782069719
2016-03-02,6480.794720240834
2016-03-03,6497.8909305971
2016-03-04,6522.000894021322
2016-03-07,6547.763928037275
2016-03-08,6505.637217891931
2016-03-09,6519.542634990029
2016-03-10,6517.537528522395
2016-03-11,6601.208217086592
2016-03-14,6607.275218352124
2016-03-15,6615.864893724114
2016-03-16,6644.331862871989
2016-03-17,6704.053625699877
2016-03-18,6750.383794005982
2016-03-21,6758.655139064656
2016-03-22,6742.8172697116115
2016-03-23,6712.145207758092
2016-03-24,6717.184563870992
2016-03-28,6724.724123715293
2016-03-29,6762.1987172112285
2016-03-30,6794.239974018254
2016-03-31,6782.13293593726
2016-04-01,6823.420003067955
2016-04-04,6802.040190213223
2016-04-05,6750.774778531983
2016-04-06,6794.006282117655
2016-04-07,6727.243801771744
2016-04-08,6740.6661058061045
2016-04-11,6732.784996260929
2016-04-12,6796.00015339776
2016-04-13,6867.7248415688755
2016-04-14,6874.685414749194
2016-04-15,6863.576061320754
2016-04-18,6904.494614300505
2016-04-19,6923.454367761543
2016-04-20,6939.818043890934
2016-04-21,6896.19555577926
