Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CAT,CAT,CAT,CAT,CAT,CAT
Date,,,,,,
2009-01-02 00:00:00+00:00,30.602563858032227,46.90999984741211,46.97999954223633,44.709999084472656,44.90999984741211,7117200
2009-01-05 00:00:00+00:00,30.06110191345215,46.08000183105469,47.119998931884766,45.810001373291016,46.900001525878906,11098700
2009-01-06 00:00:00+00:00,29.878440856933594,45.79999923706055,46.79999923706055,45.40999984741211,46.790000915527344,10863400
2009-01-07 00:00:00+00:00,28.488903045654297,43.66999816894531,45.599998474121094,43.20000076293945,45.220001220703125,9026500
2009-01-08 00:00:00+00:00,28.717233657836914,44.02000045776367,44.11000061035156,42.52000045776367,42.93000030517578,9384200
2009-01-09 00:00:00+00:00,28.182281494140625,43.20000076293945,44.060001373291016,42.25,43.90999984741211,8872300
2009-01-12 00:00:00+00:00,26.871021270751953,41.189998626708984,43.099998474121094,40.630001068115234,43.0,9583700
2009-01-13 00:00:00+00:00,27.008026123046875,41.400001525878906,41.88999938964844,40.54999923706055,41.11000061035156,9281600
2009-01-14 00:00:00+00:00,25.670669555664062,39.349998474121094,40.34000015258789,38.25,40.0,17261700
2009-01-15 00:00:00+00:00,25.973989486694336,39.38999938964844,39.97999954223633,37.290000915527344,39.15999984741211,15448300
2009-01-16 00:00:00+00:00,26.079505920410156,39.54999923706055,40.59000015258789,38.060001373291016,40.59000015258789,12890100
2009-01-20 00:00:00+00:00,25.268428802490234,38.31999969482422,39.630001068115234,38.0,39.150001525878906,11889900
2009-01-21 00:00:00+00:00,26.079505920410156,39.54999923706055,39.709999084472656,37.720001220703125,39.27000045776367,10287000
2009-01-22 00:00:00+00:00,24.549680709838867,37.22999954223633,39.0,36.33000183105469,38.88999938964844,19268200
2009-01-23 00:00:00+00:00,23.51441764831543,35.65999984741211,37.22999954223633,35.0099983215332,35.9900016784668,22677400
2009-01-26 00:00:00+00:00,21.54278564453125,32.66999816894531,34.2400016784668,31.700000762939453,33.599998474121094,47390400
2009-01-27 00:00:00+00:00,21.311996459960938,32.31999969482422,33.41999816894531,32.099998474121094,33.2400016784668,20354500
2009-01-28 00:00:00+00:00,21.760391235351562,33.0,33.5099983215332,32.619998931884766,33.2599983215332,13466700
2009-01-29 00:00:00+00:00,21.0020809173584,31.850000381469727,32.65999984741211,31.6299991607666,32.61000061035156,14575000
2009-01-30 00:00:00+00:00,20.342668533325195,30.850000381469727,31.729999542236328,30.059999465942383,31.579999923706055,20956900
2009-02-02 00:00:00+00:00,19.97340202331543,30.290000915527344,30.799999237060547,29.600000381469727,30.100000381469727,16966700
2009-02-03 00:00:00+00:00,19.77558135986328,29.989999771118164,31.030000686645508,29.809999465942383,29.809999465942383,18880200
2009-02-04 00:00:00+00:00,20.177824020385742,30.600000381469727,31.56999969482422,30.200000762939453,30.440000534057617,17419200
2009-02-05 00:00:00+00:00,20.843820571899414,31.610000610351562,32.09000015258789,30.200000762939453,30.350000381469727,17793300
2009-02-06 00:00:00+00:00,21.945026397705078,33.279998779296875,33.849998474121094,32.209999084472656,32.380001068115234,17010100
2009-02-09 00:00:00+00:00,21.575761795043945,32.720001220703125,33.599998474121094,32.400001525878906,33.470001220703125,9063700
2009-02-10 00:00:00+00:00,20.38882827758789,30.920000076293945,33.310001373291016,30.610000610351562,32.86000061035156,17205600
2009-02-11 00:00:00+00:00,20.527299880981445,31.1299991607666,31.93000030517578,30.649999618530273,31.350000381469727,10544900
2009-02-12 00:00:00+00:00,20.45477294921875,31.020000457763672,31.09000015258789,30.030000686645508,30.75,13662000
2009-02-13 00:00:00+00:00,20.402013778686523,30.940000534057617,31.84000015258789,30.850000381469727,31.40999984741211,10182000
2009-02-17 00:00:00+00:00,19.109582901000977,28.979999542236328,30.5,28.520000457763672,30.299999237060547,22207000
2009-02-18 00:00:00+00:00,18.753507614135742,28.440000534057617,29.219999313354492,27.770000457763672,29.15999984741211,17863600
2009-02-19 00:00:00+00:00,17.817148208618164,27.020000457763672,28.979999542236328,26.860000610351562,28.950000762939453,17837600
2009-02-20 00:00:00+00:00,17.579757690429688,26.65999984741211,27.270000457763672,26.020000457763672,26.139999389648438,19735100
2009-02-23 00:00:00+00:00,16.564273834228516,25.1200008392334,27.260000228881836,25.059999465942383,27.260000228881836,16294800
2009-02-24 00:00:00+00:00,17.170930862426758,26.040000915527344,26.31999969482422,24.420000076293945,25.25,22352400
