Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MRK,MRK,MRK,MRK,MRK,MRK
Date,,,,,,
2009-01-02 00:00:00+00:00,17.130720138549805,29.58015251159668,29.694656372070312,28.921756744384766,29.064884185791016,12793355
2009-01-05 00:00:00+00:00,16.871002197265625,29.13167953491211,30.209924697875977,28.902671813964844,30.00954246520996,15686988
2009-01-06 00:00:00+00:00,16.56154441833496,28.597328186035156,29.828243255615234,28.196565628051758,29.6564884185791,15752698
2009-01-07 00:00:00+00:00,16.29629135131836,28.139312744140625,28.511449813842773,27.824426651000977,28.253816604614258,13325530
2009-01-08 00:00:00+00:00,16.224449157714844,28.01526641845703,28.33015251159668,27.709924697875977,28.32061004638672,11092137
2009-01-09 00:00:00+00:00,15.876309394836426,27.414121627807617,28.253816604614258,27.146947860717773,27.576335906982422,11125987
2009-01-12 00:00:00+00:00,15.749212265014648,27.194656372070312,27.624046325683594,27.003816604614258,27.414121627807617,9313157
2009-01-13 00:00:00+00:00,15.71605396270752,27.137405395507812,27.662214279174805,26.937023162841797,27.108779907226562,11330138
2009-01-14 00:00:00+00:00,15.373441696166992,26.545801162719727,26.965648651123047,26.145038604736328,26.6507625579834,12828987
2009-01-15 00:00:00+00:00,15.539224624633789,26.832061767578125,26.98473358154297,26.116411209106445,26.5362606048584,13285810
2009-01-16 00:00:00+00:00,15.57790756225586,26.898855209350586,27.442747116088867,26.154579162597656,27.0992374420166,15213711
2009-01-20 00:00:00+00:00,15.412125587463379,26.612594604492188,27.557252883911133,26.555343627929688,26.841602325439453,15407067
2009-01-21 00:00:00+00:00,15.2352933883667,26.307252883911133,27.08969497680664,25.658397674560547,26.937023162841797,19101477
2009-01-22 00:00:00+00:00,15.168978691101074,26.192747116088867,26.431297302246094,25.639312744140625,26.001907348632812,15980428
2009-01-23 00:00:00+00:00,15.583429336547852,26.908397674560547,27.05152702331543,26.269084930419922,26.469465255737305,15603986
2009-01-26 00:00:00+00:00,15.356867790222168,26.517175674438477,27.414121627807617,26.25954246520996,26.784351348876953,14818720
2009-01-27 00:00:00+00:00,15.677375793457031,27.07061004638672,27.356870651245117,26.574426651000977,26.583969116210938,10106178
2009-01-28 00:00:00+00:00,15.90394401550293,27.46183204650879,27.776718139648438,27.08015251159668,27.53816795349121,14200505
2009-01-29 00:00:00+00:00,15.992356300354004,27.614503860473633,27.729007720947266,27.08015251159668,27.2137393951416,12581974
2009-01-30 00:00:00+00:00,15.776843070983887,27.242366790771484,27.671756744384766,27.04198455810547,27.52862548828125,17210675
2009-02-02 00:00:00+00:00,15.710532188415527,27.12786293029785,27.614503860473633,26.717557907104492,26.803434371948242,14703021
2009-02-03 00:00:00+00:00,16.71074676513672,28.854961395263672,29.351144790649414,27.604961395263672,28.511449813842773,24482538
2009-02-04 00:00:00+00:00,16.522859573364258,28.530534744262695,29.446565628051758,28.244274139404297,28.864503860473633,13599372
2009-02-05 00:00:00+00:00,16.633378982543945,28.72137451171875,29.064884185791016,27.290075302124023,27.290075302124023,14368499
